longitude,latitude,vs_mean,vs_std,strain_azimuth,earthquake_occurred,susceptibility,dynamic_rate
53.10000000000005,34.900000000000006,3.496649333333333,0.3396884638788981,114.32,0,0.0012827079,1.802131303156037
53.200000000000045,34.900000000000006,3.486210476190476,0.3304418280142416,114.32,0,0.00278111,1.4611643005746697
53.30000000000005,34.900000000000006,3.4768201904761904,0.3201926256690683,114.32,0,1.5454178e-05,1.1769855563578073
53.40000000000005,34.900000000000006,3.4693350476190474,0.311276181505719,114.32,0,0.0006516094,0.9479247072299781
53.50000000000005,34.900000000000006,3.462102,0.3037094130805107,110.44,0,0.0007267593,0.7660267163309966
53.60000000000005,34.900000000000006,3.454637238095238,0.2965645931277632,110.44,0,0.000103905826,0.6225543294429084
53.70000000000005,34.900000000000006,3.4486119047619046,0.2901455654212934,110.44,0,0.00092077325,0.5096816686276364
53.80000000000005,34.900000000000006,3.444982857142857,0.2846912016164454,110.44,0,0.00010734107,0.42037904954933697
53.900000000000055,34.900000000000006,3.4434653333333336,0.2816971984958484,110.44,0,0.0002763507,0.3495553723172957
54.00000000000006,34.900000000000006,3.442495666666667,0.2797420419744752,110.44,0,0.00051893253,0.29296546978930604
54.10000000000006,34.900000000000006,3.499064840223564,0.0,110.44,0,0.0018176163,0.24752294826740612
49.9,35.00000000000001,3.5212046666666668,0.2586821748052398,20.84,0,0.00036608597,0.06329864674933525
50.0,35.00000000000001,3.522505555555556,0.2587665791515026,20.84,0,0.00024125716,0.07116954504034875
50.1,35.00000000000001,3.5204832,0.2624149349571109,20.84,0,0.0002655053,0.08046588655264833
50.2,35.00000000000001,3.5210444999999995,0.2710663490963741,20.84,0,0.00019118196,0.09152921234487865
50.3,35.00000000000001,3.5221436666666674,0.2787599777620382,20.84,0,0.0027876585,0.10516280254126517
50.400000000000006,35.00000000000001,3.5209038333333336,0.2833725991550559,20.84,0,0.02156339,0.12354472450431098
50.50000000000001,35.00000000000001,3.519294166666667,0.2859071659271935,112.99,0,0.024638725,0.14497227373126467
50.60000000000001,35.00000000000001,3.5192171666666656,0.2875193711211856,112.99,0,0.047044776,0.17598438316331455
50.70000000000001,35.00000000000001,3.5199141666666667,0.2879086085794051,112.99,0,0.20525643,0.23322410588159365
50.80000000000001,35.00000000000001,3.521341333333334,0.2876234357615664,112.99,1,0.85482544,0.34600822964069694
50.90000000000001,35.00000000000001,3.521661466666667,0.2847998017402351,112.99,0,0.094134614,0.3069415958472926
51.000000000000014,35.00000000000001,3.5224847777777777,0.2827248502271963,112.99,0,0.031538054,0.35274717166329483
51.100000000000016,35.00000000000001,3.5240892222222224,0.2803023352354342,112.99,0,0.05066356,0.43959907679201204
